onset	duration	sample	value
1.3340000000	232.0000000000	667	boundary
19.2686948087	1000.0000000000	9634.3474	cor
20.7246917393	1000.0000000000	10362.3459	cor
22.2766949888	1000.0000000000	11138.3475	cor
23.7726937141	1000.0000000000	11886.3469	cor
25.1406907197	1000.0000000000	12570.3454	cor
26.8926928844	1000.0000000000	13446.3464	cor
28.4596930351	1000.0000000000	14229.8465	cor
29.9326884654	1000.0000000000	14966.3442	cor
31.5966907051	1000.0000000000	15798.3454	cor
33.1086921599	1000.0000000000	16554.3461	cor
34.6356905159	1000.0000000000	17317.8453	cor
36.1316892412	1000.0000000000	18065.8446	cor
37.7636960801	1000.0000000000	18881.848	cor
39.4596937206	1000.0000000000	19729.8469	cor
41.0196933057	1000.0000000000	20509.8467	cor
42.6036919560	1000.0000000000	21301.846	cor
44.1716878768	1000.0000000000	22085.8439	cor
45.6356912013	1000.0000000000	22817.8456	cor
47.2356925812	1000.0000000000	23617.8463	cor
48.6516877171	1000.0000000000	24325.8439	cor
50.1886940655	1000.0000000000	25094.347	cor
51.7636905518	1000.0000000000	25881.8453	cor
53.3556955960	1000.0000000000	26677.8478	cor
55.0276941713	1000.0000000000	27513.8471	cor
56.6916964110	1000.0000000000	28345.8482	cor
58.1396869477	1000.0000000000	29069.8435	cor
59.7476947215	1000.0000000000	29873.8474	cor
61.5316922870	1000.0000000000	30765.8461	cor
62.8756902274	1000.0000000000	31437.8451	cor
64.4846937712	1000.0000000000	32242.3469	cor
66.0516939219	1000.0000000000	33025.847	cor
67.5236935821	1000.0000000000	33761.8468	cor
69.0276886430	1000.0000000000	34513.8443	cor
70.8036898729	1000.0000000000	35401.8449	cor
72.1476878133	1000.0000000000	36073.8439	cor
73.8196964469	1000.0000000000	36909.8482	cor
75.3716896381	1000.0000000000	37685.8448	cor
76.9636946824	1000.0000000000	38481.8473	cor
78.5636960622	1000.0000000000	39281.848	cor
80.0036902633	1000.0000000000	40001.8451	cor
94.9556912389	1000.0000000000	47477.8456	cor
96.5076944884	1000.0000000000	48253.8472	cor
98.0116895493	1000.0000000000	49005.8448	cor
99.5476900693	1000.0000000000	49773.845	cor
101.1956895795	1000.0000000000	50597.8448	cor
102.8676881548	1000.0000000000	51433.8441	cor
104.6756948438	1000.0000000000	52337.8474	cor
106.4116942790	1000.0000000000	53205.8471	cor
107.7316931542	1000.0000000000	53865.8466	cor
109.2676936742	1000.0000000000	54633.8468	cor
110.7716887351	1000.0000000000	55385.8444	cor
112.3226962146	1000.0000000000	56161.3481	cor
113.8596925046	1000.0000000000	56929.8463	cor
115.3706881311	1000.0000000000	57685.3441	err
116.9306877162	1000.0000000000	58465.3439	cor
118.5066900309	1000.0000000000	59253.345	cor
119.9466942903	1000.0000000000	59973.3471	cor
121.3466967549	1000.0000000000	60673.3484	err
123.1946951803	1000.0000000000	61597.3476	cor
124.6666948404	1000.0000000000	62333.3474	cor
126.3466897514	1000.0000000000	63173.3449	cor
127.8666875418	1000.0000000000	63933.3438	cor
129.3866953906	1000.0000000000	64693.3477	cor
130.8106868621	1000.0000000000	65405.3434	cor
132.3866891768	1000.0000000000	66193.3446	cor
133.8826879021	1000.0000000000	66941.344	err
135.4666966107	1000.0000000000	67733.3483	err
137.0986933913	1000.0000000000	68549.3467	cor
138.6906883773	1000.0000000000	69345.3442	cor
140.1946934965	1000.0000000000	70097.3467	cor
141.7866884824	1000.0000000000	70893.3442	cor
143.2746908721	1000.0000000000	71637.3454	cor
144.8266941216	1000.0000000000	72413.3471	cor
146.3066901174	1000.0000000000	73153.3451	cor
147.8746960964	1000.0000000000	73937.348	cor
149.3146902975	1000.0000000000	74657.3451	cor
150.9466870781	1000.0000000000	75473.3435	cor
152.3786950018	1000.0000000000	76189.3475	cor
153.8426882681	1000.0000000000	76921.3441	err
155.4106942471	1000.0000000000	77705.3471	cor
166.4746957924	1000.0000000000	83237.3479	cor
167.9466954526	1000.0000000000	83973.3477	cor
169.4026923832	1000.0000000000	84701.3462	cor
170.8906947728	1000.0000000000	85445.3474	cor
172.4256894644	1000.0000000000	86212.8447	cor
173.9536936488	1000.0000000000	86976.8468	cor
175.4976905044	1000.0000000000	87748.8453	err
177.1296872851	1000.0000000000	88564.8436	cor
178.7296886649	1000.0000000000	89364.8443	cor
180.4096936342	1000.0000000000	90204.8468	cor
181.8816932943	1000.0000000000	90940.8466	cor
183.4416928794	1000.0000000000	91720.8464	cor
185.0736896601	1000.0000000000	92536.8448	cor
186.7136928346	1000.0000000000	93356.8464	cor
188.2416970190	1000.0000000000	94120.8485	cor
189.5936912950	1000.0000000000	94796.8456	cor
191.2336944696	1000.0000000000	95616.8472	err
192.7216968592	1000.0000000000	96360.8484	cor
194.3776927050	1000.0000000000	97188.8464	cor
195.9136932250	1000.0000000000	97956.8466	cor
197.5456900057	1000.0000000000	98772.845	cor
198.9696915355	1000.0000000000	99484.8458	cor
200.5296911206	1000.0000000000	100264.8456	cor
202.1776906308	1000.0000000000	101088.8453	cor
203.6736893561	1000.0000000000	101836.8447	cor
205.0896945503	1000.0000000000	102544.8473	err
206.6816895362	1000.0000000000	103340.8448	cor
208.4096926358	1000.0000000000	104204.8463	cor
